"","year","model","temp","scenario","tempC"
"423",2045,"CCSM4",68.10387421,"rcp45",20.0577078944444
"424",2046,"CCSM4",71.32506561,"rcp45",21.8472586722222
"425",2047,"CCSM4",69.88766479,"rcp45",21.0487026611111
"426",2048,"CCSM4",67.40816498,"rcp45",19.6712027666667
"427",2049,"CCSM4",67.68431091,"rcp45",19.8246171722222
"428",2050,"CCSM4",69.81933594,"rcp45",21.0107421888889
"429",2051,"CCSM4",69.29693604,"rcp45",20.7205200222222
"430",2052,"CCSM4",67.17756653,"rcp45",19.5430925166667
"431",2053,"CCSM4",68.86605072,"rcp45",20.4811392888889
"432",2054,"CCSM4",70.55992126,"rcp45",21.4221784777778
"433",2055,"CCSM4",69.32131958,"rcp45",20.7340664333333
"434",2056,"CCSM4",69.71902466,"rcp45",20.9550137
"435",2057,"CCSM4",68.61880493,"rcp45",20.3437805166667
"436",2058,"CCSM4",69.48854065,"rcp45",20.8269670277778
"437",2059,"CCSM4",69.35719299,"rcp45",20.7539961055556
"438",2060,"CCSM4",68.0345459,"rcp45",20.0191921666667
"439",2061,"CCSM4",67.89865112,"rcp45",19.9436950666667
"440",2062,"CCSM4",70.99591064,"rcp45",21.6643948
"441",2063,"CCSM4",67.10279846,"rcp45",19.5015547
"442",2064,"CCSM4",69.3646698,"rcp45",20.7581498888889
"443",2035,"CESM1.BGC",67.48138428,"rcp45",19.7118801555556
"444",2036,"CESM1.BGC",68.07876587,"rcp45",20.0437588166667
"445",2037,"CESM1.BGC",65.29867554,"rcp45",18.4992641888889
"446",2038,"CESM1.BGC",68.51371765,"rcp45",20.2853986944444
"447",2039,"CESM1.BGC",67.3918457,"rcp45",19.6621365
"448",2040,"CESM1.BGC",66.63516235,"rcp45",19.2417568611111
"449",2041,"CESM1.BGC",67.34037781,"rcp45",19.6335432277778
"450",2042,"CESM1.BGC",67.5692749,"rcp45",19.7607082777778
"451",2043,"CESM1.BGC",68.95817566,"rcp45",20.5323198111111
"452",2044,"CESM1.BGC",68.06926727,"rcp45",20.0384818166667
"453",2045,"CESM1.BGC",68.1604538,"rcp45",20.089141
"454",2046,"CESM1.BGC",67.35372925,"rcp45",19.6409606944444
"455",2047,"CESM1.BGC",67.74006653,"rcp45",19.8555925166667
"456",2048,"CESM1.BGC",69.11357117,"rcp45",20.61865065
"457",2049,"CESM1.BGC",69.48304749,"rcp45",20.8239152722222
"458",2050,"CESM1.BGC",68.63023376,"rcp45",20.3501298666667
"459",2051,"CESM1.BGC",69.30819702,"rcp45",20.7267761222222
"460",2052,"CESM1.BGC",69.65179443,"rcp45",20.9176635722222
"461",2053,"CESM1.BGC",69.49963379,"rcp45",20.8331298833333
"462",2054,"CESM1.BGC",68.23181152,"rcp45",20.1287841777778
"463",2055,"CESM1.BGC",67.81416321,"rcp45",19.8967573388889
"464",2056,"CESM1.BGC",68.71910858,"rcp45",20.3995047666667
"465",2057,"CESM1.BGC",69.28918457,"rcp45",20.71621365
"466",2058,"CESM1.BGC",66.95135498,"rcp45",19.4174194333333
"467",2059,"CESM1.BGC",68.52404785,"rcp45",20.2911376944444
"468",2060,"CESM1.BGC",68.04003906,"rcp45",20.0222439222222
"469",2061,"CESM1.BGC",68.70367432,"rcp45",20.3909301777778
"470",2062,"CESM1.BGC",70.51878357,"rcp45",21.3993242055556
"471",2063,"CESM1.BGC",67.68062592,"rcp45",19.8225699555556
"472",2064,"CESM1.BGC",67.44606781,"rcp45",19.6922598944444
"473",2035,"CMCC.CMS",66.43120575,"rcp45",19.1284476388889
"474",2036,"CMCC.CMS",66.95800018,"rcp45",19.4211112111111
"475",2037,"CMCC.CMS",69.30451965,"rcp45",20.7247331388889
"476",2038,"CMCC.CMS",67.3601532,"rcp45",19.6445295555556
"477",2039,"CMCC.CMS",67.86244965,"rcp45",19.9235831388889
"478",2040,"CMCC.CMS",66.82231903,"rcp45",19.3457327944444
"479",2041,"CMCC.CMS",67.9683075,"rcp45",19.9823930555556
"480",2042,"CMCC.CMS",66.90554047,"rcp45",19.3919669277778
"481",2043,"CMCC.CMS",68.0901413,"rcp45",20.0500785
"482",2044,"CMCC.CMS",67.75830078,"rcp45",19.8657226555556
"483",2045,"CMCC.CMS",67.31510925,"rcp45",19.6195051388889
"484",2046,"CMCC.CMS",67.16075134,"rcp45",19.5337507444444
"485",2047,"CMCC.CMS",65.90072632,"rcp45",18.8337368444444
"486",2048,"CMCC.CMS",68.66280365,"rcp45",20.36822425
"487",2049,"CMCC.CMS",66.28085327,"rcp45",19.0449184833333
"488",2050,"CMCC.CMS",65.62057495,"rcp45",18.6780971944444
"489",2051,"CMCC.CMS",71.57165527,"rcp45",21.9842529277778
"490",2052,"CMCC.CMS",67.88069153,"rcp45",19.9337175166667
"491",2053,"CMCC.CMS",68.30311584,"rcp45",20.1683976888889
"492",2054,"CMCC.CMS",69.91485596,"rcp45",21.0638088666667
"493",2055,"CMCC.CMS",70.30822754,"rcp45",21.2823486333333
"494",2056,"CMCC.CMS",67.22238159,"rcp45",19.5679897722222
"495",2057,"CMCC.CMS",68.59825897,"rcp45",20.3323660944444
"496",2058,"CMCC.CMS",69.03194427,"rcp45",20.5733023722222
"497",2059,"CMCC.CMS",70.61408997,"rcp45",21.4522722055556
"498",2060,"CMCC.CMS",68.39825439,"rcp45",20.2212524388889
"499",2061,"CMCC.CMS",69.05863953,"rcp45",20.5881330722222
"500",2062,"CMCC.CMS",68.60369873,"rcp45",20.3353881833333
"501",2063,"CMCC.CMS",70.46060181,"rcp45",21.3670010055556
"502",2064,"CMCC.CMS",67.03330994,"rcp45",19.4629499666667
"503",2035,"CNRM.CM5",65.33526611,"rcp45",18.5195922833333
"504",2036,"CNRM.CM5",65.98609924,"rcp45",18.8811662444444
"505",2037,"CNRM.CM5",67.26039886,"rcp45",19.5891104777778
"506",2038,"CNRM.CM5",65.47994995,"rcp45",18.5999721944444
"507",2039,"CNRM.CM5",65.72775269,"rcp45",18.7376403833333
"508",2040,"CNRM.CM5",67.1448822,"rcp45",19.5249345555556
"509",2041,"CNRM.CM5",66.52019501,"rcp45",19.1778861166667
"510",2042,"CNRM.CM5",69.31846619,"rcp45",20.7324812166667
"511",2043,"CNRM.CM5",68.06471252,"rcp45",20.0359514
"512",2044,"CNRM.CM5",66.49717712,"rcp45",19.1650984
"513",2045,"CNRM.CM5",65.3785553,"rcp45",18.5436418333333
"514",2046,"CNRM.CM5",66.49432373,"rcp45",19.1635131833333
"515",2047,"CNRM.CM5",68.93032074,"rcp45",20.5168448555556
"516",2048,"CNRM.CM5",68.41275024,"rcp45",20.2293056888889
"517",2049,"CNRM.CM5",67.51402283,"rcp45",19.7300126833333
"518",2050,"CNRM.CM5",68.39578247,"rcp45",20.21987915
"519",2051,"CNRM.CM5",67.17454529,"rcp45",19.54141405
"520",2052,"CNRM.CM5",70.2348938,"rcp45",21.2416076666667
"521",2053,"CNRM.CM5",68.34431458,"rcp45",20.1912858777778
"522",2054,"CNRM.CM5",68.86764526,"rcp45",20.4820251444444
"523",2055,"CNRM.CM5",67.04412842,"rcp45",19.4689602333333
"524",2056,"CNRM.CM5",66.26031494,"rcp45",19.0335083
"525",2057,"CNRM.CM5",67.99005127,"rcp45",19.9944729277778
"526",2058,"CNRM.CM5",68.90120697,"rcp45",20.5006705388889
"527",2059,"CNRM.CM5",66.89604187,"rcp45",19.3866899277778
"528",2060,"CNRM.CM5",68.13095093,"rcp45",20.0727505166667
"529",2061,"CNRM.CM5",67.54258728,"rcp45",19.7458818222222
"530",2062,"CNRM.CM5",69.76763916,"rcp45",20.9820217555556
"531",2063,"CNRM.CM5",67.85514832,"rcp45",19.9195268444444
"532",2064,"CNRM.CM5",68.21505737,"rcp45",20.1194763166667
"533",2035,"GFDL.CM3",67.94462585,"rcp45",19.9692365833333
"534",2036,"GFDL.CM3",68.87890625,"rcp45",20.48828125
"535",2037,"GFDL.CM3",67.22068787,"rcp45",19.5670488166667
"536",2038,"GFDL.CM3",68.86236572,"rcp45",20.4790920666667
"537",2039,"GFDL.CM3",69.22750092,"rcp45",20.6819449555556
"538",2040,"GFDL.CM3",69.53786469,"rcp45",20.8543692722222
"539",2041,"GFDL.CM3",68.83956909,"rcp45",20.4664272722222
"540",2042,"GFDL.CM3",67.56054688,"rcp45",19.7558593777778
"541",2043,"GFDL.CM3",69.00469971,"rcp45",20.5581665055556
"542",2044,"GFDL.CM3",70.27296448,"rcp45",21.2627580444444
"543",2045,"GFDL.CM3",71.93167114,"rcp45",22.1842617444444
"544",2046,"GFDL.CM3",70.99514771,"rcp45",21.66397095
"545",2047,"GFDL.CM3",69.28479004,"rcp45",20.7137722444444
"546",2048,"GFDL.CM3",68.47087097,"rcp45",20.2615949833333
"547",2049,"GFDL.CM3",69.67266846,"rcp45",20.9292602555556
"548",2050,"GFDL.CM3",71.45019531,"rcp45",21.9167751722222
"549",2051,"GFDL.CM3",70.49532318,"rcp45",21.3862906555556
"550",2052,"GFDL.CM3",72.40304565,"rcp45",22.4461364722222
"551",2053,"GFDL.CM3",69.89311218,"rcp45",21.0517289888889
"552",2054,"GFDL.CM3",71.25804901,"rcp45",21.8100272277778
"553",2055,"GFDL.CM3",70.72982788,"rcp45",21.5165710444444
"554",2056,"GFDL.CM3",71.4151535,"rcp45",21.8973075
"555",2057,"GFDL.CM3",70.04833984,"rcp45",21.1379665777778
"556",2058,"GFDL.CM3",73.45361328,"rcp45",23.0297851555556
"557",2059,"GFDL.CM3",71.91036224,"rcp45",22.1724234666667
"558",2060,"GFDL.CM3",71.60592651,"rcp45",22.0032925055556
"559",2061,"GFDL.CM3",71.83345795,"rcp45",22.1296988611111
"560",2062,"GFDL.CM3",70.03713989,"rcp45",21.1317443833333
"561",2063,"GFDL.CM3",69.32994843,"rcp45",20.7388602388889
"562",2064,"GFDL.CM3",71.27903748,"rcp45",21.8216874888889
"563",2035,"HadGEM2.CC",67.17360687,"rcp45",19.5408927055556
"564",2036,"HadGEM2.CC",69.28952026,"rcp45",20.7164001444444
"565",2037,"HadGEM2.CC",68.88999939,"rcp45",20.4944441055556
"566",2038,"HadGEM2.CC",66.16885376,"rcp45",18.9826965333333
"567",2039,"HadGEM2.CC",66.25393677,"rcp45",19.0299648722222
"568",2040,"HadGEM2.CC",67.61531067,"rcp45",19.7862837055556
"569",2041,"HadGEM2.CC",68.85012054,"rcp45",20.4722891888889
"570",2042,"HadGEM2.CC",68.25592041,"rcp45",20.1421780055556
"571",2043,"HadGEM2.CC",70.0375824,"rcp45",21.1319902222222
"572",2044,"HadGEM2.CC",67.9551239,"rcp45",19.9750688333333
"573",2045,"HadGEM2.CC",69.37037659,"rcp45",20.7613203277778
"574",2046,"HadGEM2.CC",70.18001556,"rcp45",21.2111197555556
"575",2047,"HadGEM2.CC",70.73274231,"rcp45",21.5181901722222
"576",2048,"HadGEM2.CC",69.7960434,"rcp45",20.9978018888889
"577",2049,"HadGEM2.CC",67.77828979,"rcp45",19.8768276611111
"578",2050,"HadGEM2.CC",69.05513,"rcp45",20.5861833333333
"579",2051,"HadGEM2.CC",68.84138489,"rcp45",20.46743605
"580",2052,"HadGEM2.CC",68.78617859,"rcp45",20.4367658833333
"581",2053,"HadGEM2.CC",67.31950378,"rcp45",19.6219465444444
"582",2054,"HadGEM2.CC",70.1282196,"rcp45",21.1823442222222
"583",2055,"HadGEM2.CC",68.61100769,"rcp45",20.3394487166667
"584",2056,"HadGEM2.CC",70.94384003,"rcp45",21.6354666833333
"585",2057,"HadGEM2.CC",68.50086975,"rcp45",20.2782609722222
"586",2058,"HadGEM2.CC",67.62091064,"rcp45",19.7893948
"587",2059,"HadGEM2.CC",69.1920166,"rcp45",20.6622314444444
"588",2060,"HadGEM2.CC",70.28004456,"rcp45",21.2666914222222
"589",2061,"HadGEM2.CC",71.33572388,"rcp45",21.8531799333333
"590",2062,"HadGEM2.CC",69.37329102,"rcp45",20.7629394555556
"591",2063,"HadGEM2.CC",69.02612305,"rcp45",20.5700683611111
"592",2064,"HadGEM2.CC",68.85275269,"rcp45",20.4737514944444
"593",2035,"HadGEM2.ES",67.04934692,"rcp45",19.4718594
"594",2036,"HadGEM2.ES",67.87002563,"rcp45",19.9277920166667
"595",2037,"HadGEM2.ES",67.56087494,"rcp45",19.7560416333333
"596",2038,"HadGEM2.ES",67.8480072,"rcp45",19.9155595555556
"597",2039,"HadGEM2.ES",68.5691452,"rcp45",20.3161917777778
"598",2040,"HadGEM2.ES",67.42211914,"rcp45",19.6789550777778
"599",2041,"HadGEM2.ES",69.36938477,"rcp45",20.7607693166667
"600",2042,"HadGEM2.ES",67.20376587,"rcp45",19.5576477055556
"601",2043,"HadGEM2.ES",69.31209564,"rcp45",20.7289420222222
"602",2044,"HadGEM2.ES",70.17622375,"rcp45",21.2090131944444
"603",2045,"HadGEM2.ES",67.0892868,"rcp45",19.4940482222222
"604",2046,"HadGEM2.ES",68.56376648,"rcp45",20.3132036
"605",2047,"HadGEM2.ES",69.54577637,"rcp45",20.85876465
"606",2048,"HadGEM2.ES",68.94597626,"rcp45",20.5255423666667
"607",2049,"HadGEM2.ES",69.63976288,"rcp45",20.9109793777778
"608",2050,"HadGEM2.ES",67.86723328,"rcp45",19.9262407111111
"609",2051,"HadGEM2.ES",69.758255,"rcp45",20.9768083333333
"610",2052,"HadGEM2.ES",69.13626099,"rcp45",20.6312561055556
"611",2053,"HadGEM2.ES",68.35733032,"rcp45",20.1985168444444
"612",2054,"HadGEM2.ES",69.43344116,"rcp45",20.7963562
"613",2055,"HadGEM2.ES",68.68230438,"rcp45",20.3790579888889
"614",2056,"HadGEM2.ES",69.16817474,"rcp45",20.6489859666667
"615",2057,"HadGEM2.ES",71.65196228,"rcp45",22.0288679333333
"616",2058,"HadGEM2.ES",71.49739075,"rcp45",21.9429948611111
"617",2059,"HadGEM2.ES",71.34731293,"rcp45",21.8596182944444
"618",2060,"HadGEM2.ES",68.29075623,"rcp45",20.1615312388889
"619",2061,"HadGEM2.ES",69.37197113,"rcp45",20.7622061833333
"620",2062,"HadGEM2.ES",69.18096924,"rcp45",20.6560940222222
"621",2063,"HadGEM2.ES",70.67774963,"rcp45",21.4876386833333
"622",2064,"HadGEM2.ES",72.90924072,"rcp45",22.7273559555556
"623",2035,"MIROC5",69.92689514,"rcp45",21.0704973
"624",2036,"MIROC5",68.02147675,"rcp45",20.0119315277778
"625",2037,"MIROC5",68.91290283,"rcp45",20.5071682388889
"626",2038,"MIROC5",68.48521423,"rcp45",20.2695634611111
"627",2039,"MIROC5",69.15290833,"rcp45",20.6405046277778
"628",2040,"MIROC5",66.75267029,"rcp45",19.30703905
"629",2041,"MIROC5",70.6762085,"rcp45",21.4867825
"630",2042,"MIROC5",69.97555542,"rcp45",21.0975307888889
"631",2043,"MIROC5",66.49487305,"rcp45",19.1638183611111
"632",2044,"MIROC5",66.92053223,"rcp45",19.4002956833333
"633",2045,"MIROC5",70.37227631,"rcp45",21.3179312833333
"634",2046,"MIROC5",68.82622528,"rcp45",20.4590140444444
"635",2047,"MIROC5",69.79180908,"rcp45",20.9954494888889
"636",2048,"MIROC5",67.91024017,"rcp45",19.9501334277778
"637",2049,"MIROC5",68.05047607,"rcp45",20.0280422611111
"638",2050,"MIROC5",71.6142807,"rcp45",22.0079337222222
"639",2051,"MIROC5",69.51072693,"rcp45",20.8392927388889
"640",2052,"MIROC5",69.08006287,"rcp45",20.6000349277778
"641",2053,"MIROC5",70.11146545,"rcp45",21.1730363611111
"642",2054,"MIROC5",69.39504242,"rcp45",20.7750235666667
"643",2055,"MIROC5",69.16197205,"rcp45",20.6455400277778
"644",2056,"MIROC5",69.86190796,"rcp45",21.0343933111111
"645",2057,"MIROC5",69.61339569,"rcp45",20.8963309388889
"646",2058,"MIROC5",67.69930267,"rcp45",19.8329459277778
"647",2059,"MIROC5",69.12774658,"rcp45",20.6265258777778
"648",2060,"MIROC5",67.7437973,"rcp45",19.8576651666667
"649",2061,"MIROC5",71.1743927,"rcp45",21.7635515
"650",2062,"MIROC5",69.96226501,"rcp45",21.0901472277778
"651",2063,"MIROC5",69.62394714,"rcp45",20.9021928555556
"652",2064,"MIROC5",70.70521545,"rcp45",21.5028974722222
"653",2035,"ACCESS1.0",70.54042053,"rcp85",21.4113447388889
"654",2036,"ACCESS1.0",69.28424072,"rcp85",20.7134670666667
"655",2037,"ACCESS1.0",68.3662262,"rcp85",20.203459
"656",2038,"ACCESS1.0",67.57570648,"rcp85",19.7642813777778
"657",2039,"ACCESS1.0",69.47315979,"rcp85",20.8184221055556
"658",2040,"ACCESS1.0",67.24611664,"rcp85",19.5811759111111
"659",2041,"ACCESS1.0",69.09764099,"rcp85",20.60980055
"660",2042,"ACCESS1.0",69.33363342,"rcp85",20.7409074555556
"661",2043,"ACCESS1.0",68.95361328,"rcp85",20.5297851555556
"662",2044,"ACCESS1.0",70.01686859,"rcp85",21.12048255
"663",2045,"ACCESS1.0",71.81395721,"rcp85",22.1188651166667
"664",2046,"ACCESS1.0",70.20253754,"rcp85",21.2236319666667
"665",2047,"ACCESS1.0",68.92537689,"rcp85",20.5140982722222
"666",2048,"ACCESS1.0",71.568573,"rcp85",21.9825405555556
"667",2049,"ACCESS1.0",69.7960434,"rcp85",20.9978018888889
"668",2050,"ACCESS1.0",71.05557251,"rcp85",21.6975402833333
"669",2051,"ACCESS1.0",70.38980103,"rcp85",21.3276672388889
"670",2052,"ACCESS1.0",68.92949677,"rcp85",20.5163870944444
"671",2053,"ACCESS1.0",72.69741821,"rcp85",22.6096767833333
"672",2054,"ACCESS1.0",70.76800537,"rcp85",21.5377807611111
"673",2055,"ACCESS1.0",71.11264038,"rcp85",21.7292446555556
"674",2056,"ACCESS1.0",73.04684448,"rcp85",22.8038024888889
"675",2057,"ACCESS1.0",70.39529419,"rcp85",21.3307189944444
"676",2058,"ACCESS1.0",73.41082001,"rcp85",23.0060111166667
"677",2059,"ACCESS1.0",69.98753357,"rcp85",21.1041853166667
"678",2060,"ACCESS1.0",73.22405243,"rcp85",22.90225135
"679",2061,"ACCESS1.0",71.88652039,"rcp85",22.1591779944444
"680",2062,"ACCESS1.0",70.45170593,"rcp85",21.36205885
"681",2063,"ACCESS1.0",71.8366394,"rcp85",22.1314663333333
"682",2064,"ACCESS1.0",73.1832428,"rcp85",22.8795793333333
"683",2035,"CanESM2",67.98297119,"rcp85",19.99053955
"684",2036,"CanESM2",69.93579102,"rcp85",21.0754394555556
"685",2037,"CanESM2",70.16447449,"rcp85",21.2024858277778
"686",2038,"CanESM2",68.99678802,"rcp85",20.5537711222222
"687",2039,"CanESM2",70.82815552,"rcp85",21.5711975111111
"688",2040,"CanESM2",70.77574921,"rcp85",21.5420828944444
"689",2041,"CanESM2",69.69117737,"rcp85",20.9395429833333
"690",2042,"CanESM2",69.97045136,"rcp85",21.0946952
"691",2043,"CanESM2",70.18127441,"rcp85",21.2118191166667
"692",2044,"CanESM2",70.57003021,"rcp85",21.4277945611111
"693",2045,"CanESM2",66.60836029,"rcp85",19.2268668277778
"694",2046,"CanESM2",72.06126404,"rcp85",22.2562578
"695",2047,"CanESM2",69.87624359,"rcp85",21.04235755
"696",2048,"CanESM2",70.13645935,"rcp85",21.1869218611111
"697",2049,"CanESM2",70.84841919,"rcp85",21.5824551055556
"698",2050,"CanESM2",69.75539398,"rcp85",20.9752188777778
"699",2051,"CanESM2",71.50315857,"rcp85",21.9461992055556
"700",2052,"CanESM2",71.99578094,"rcp85",22.2198783
"701",2053,"CanESM2",71.47744751,"rcp85",21.9319152833333
"702",2054,"CanESM2",72.03088379,"rcp85",22.2393798833333
"703",2055,"CanESM2",70.51861572,"rcp85",21.3992309555556
"704",2056,"CanESM2",70.16804504,"rcp85",21.2044694666667
"705",2057,"CanESM2",73.75392151,"rcp85",23.1966230611111
"706",2058,"CanESM2",70.74795532,"rcp85",21.5266418444444
"707",2059,"CanESM2",72.69621277,"rcp85",22.6090070944444
"708",2060,"CanESM2",72.03373718,"rcp85",22.2409651
"709",2061,"CanESM2",72.36684418,"rcp85",22.4260245444444
"710",2062,"CanESM2",72.15865326,"rcp85",22.3103629222222
"711",2063,"CanESM2",70.44281006,"rcp85",21.3571167
"712",2064,"CanESM2",72.62002563,"rcp85",22.5666809055556
"713",2035,"CCSM4",70.31355286,"rcp85",21.2853071444444
"714",2036,"CCSM4",68.31228638,"rcp85",20.1734924333333
"715",2037,"CCSM4",68.28190613,"rcp85",20.1566145166667
"716",2038,"CCSM4",69.54962158,"rcp85",20.8609008777778
"717",2039,"CCSM4",69.86894226,"rcp85",21.0383012555556
"718",2040,"CCSM4",70.45259094,"rcp85",21.3625505222222
"719",2041,"CCSM4",70.40649414,"rcp85",21.3369411888889
"720",2042,"CCSM4",70.44412231,"rcp85",21.3578457277778
"721",2043,"CCSM4",67.7205658,"rcp85",19.8447587777778
"722",2044,"CCSM4",69.95298767,"rcp85",21.08499315
"723",2045,"CCSM4",69.42585754,"rcp85",20.7921430777778
"724",2046,"CCSM4",68.8631897,"rcp85",20.4795498333333
"725",2047,"CCSM4",70.28191376,"rcp85",21.2677298666667
"726",2048,"CCSM4",71.21465302,"rcp85",21.7859183444444
"727",2049,"CCSM4",71.45283508,"rcp85",21.9182417111111
"728",2050,"CCSM4",69.52929688,"rcp85",20.8496093777778
"729",2051,"CCSM4",69.670578,"rcp85",20.9280988888889
"730",2052,"CCSM4",69.68579102,"rcp85",20.9365505666667
"731",2053,"CCSM4",70.34173584,"rcp85",21.3009643555556
"732",2054,"CCSM4",69.92721558,"rcp85",21.0706753222222
"733",2055,"CCSM4",71.60164642,"rcp85",22.0009146777778
"734",2056,"CCSM4",69.05270386,"rcp85",20.5848354777778
"735",2057,"CCSM4",72.01715088,"rcp85",22.2317504888889
"736",2058,"CCSM4",69.3495636,"rcp85",20.7497575555556
"737",2059,"CCSM4",70.15007782,"rcp85",21.1944876777778
"738",2060,"CCSM4",70.17655945,"rcp85",21.2091996944444
"739",2061,"CCSM4",68.78771973,"rcp85",20.4376220722222
"740",2062,"CCSM4",70.6335907,"rcp85",21.4631059444444
"741",2063,"CCSM4",71.04194641,"rcp85",21.6899702277778
"742",2064,"CCSM4",70.74064636,"rcp85",21.5225813111111
"743",2035,"CESM1.BGC",67.13548279,"rcp85",19.5197126611111
"744",2036,"CESM1.BGC",69.09104919,"rcp85",20.6061384388889
"745",2037,"CESM1.BGC",69.21739197,"rcp85",20.6763288722222
"746",2038,"CESM1.BGC",65.90880585,"rcp85",18.8382254722222
"747",2039,"CESM1.BGC",68.25344849,"rcp85",20.1408047166667
"748",2040,"CESM1.BGC",66.60484314,"rcp85",19.2249128555556
"749",2041,"CESM1.BGC",67.78401184,"rcp85",19.8800065777778
"750",2042,"CESM1.BGC",67.02639008,"rcp85",19.4591056
"751",2043,"CESM1.BGC",69.18487549,"rcp85",20.6582641611111
"752",2044,"CESM1.BGC",66.62516785,"rcp85",19.2362043611111
"753",2045,"CESM1.BGC",68.14440918,"rcp85",20.0802273222222
"754",2046,"CESM1.BGC",70.34771729,"rcp85",21.3042873833333
"755",2047,"CESM1.BGC",67.44677734,"rcp85",19.6926540777778
"756",2048,"CESM1.BGC",68.80853271,"rcp85",20.4491848388889
"757",2049,"CESM1.BGC",67.44920349,"rcp85",19.6940019388889
"758",2050,"CESM1.BGC",69.55010986,"rcp85",20.8611721444444
"759",2051,"CESM1.BGC",71.5189209,"rcp85",21.9549560555556
"760",2052,"CESM1.BGC",69.50639343,"rcp85",20.8368852388889
"761",2053,"CESM1.BGC",70.8309021,"rcp85",21.5727233888889
"762",2054,"CESM1.BGC",71.22157288,"rcp85",21.7897627111111
"763",2055,"CESM1.BGC",68.94664001,"rcp85",20.5259111166667
"764",2056,"CESM1.BGC",70.79646301,"rcp85",21.5535905611111
"765",2057,"CESM1.BGC",69.52177429,"rcp85",20.8454301611111
"766",2058,"CESM1.BGC",67.42915344,"rcp85",19.6828630222222
"767",2059,"CESM1.BGC",73.4726181,"rcp85",23.0403433888889
"768",2060,"CESM1.BGC",68.20895386,"rcp85",20.1160854777778
"769",2061,"CESM1.BGC",72.31548309,"rcp85",22.3974906055556
"770",2062,"CESM1.BGC",70.03252411,"rcp85",21.1291800611111
"771",2063,"CESM1.BGC",71.47843933,"rcp85",21.9324662944444
"772",2064,"CESM1.BGC",72.48934174,"rcp85",22.4940787444444
"773",2035,"CMCC.CMS",67.6366272,"rcp85",19.7981262222222
"774",2036,"CMCC.CMS",66.19972229,"rcp85",18.9998457166667
"775",2037,"CMCC.CMS",68.71663666,"rcp85",20.3981314777778
"776",2038,"CMCC.CMS",64.49491882,"rcp85",18.0527326777778
"777",2039,"CMCC.CMS",67.5748291,"rcp85",19.7637939444444
"778",2040,"CMCC.CMS",68.93998718,"rcp85",20.5222151
"779",2041,"CMCC.CMS",69.01782227,"rcp85",20.5654568166667
"780",2042,"CMCC.CMS",68.51311493,"rcp85",20.28506385
"781",2043,"CMCC.CMS",67.31285858,"rcp85",19.6182547666667
"782",2044,"CMCC.CMS",67.55032349,"rcp85",19.7501797166667
"783",2045,"CMCC.CMS",68.8636322,"rcp85",20.4797956666667
"784",2046,"CMCC.CMS",68.66093445,"rcp85",20.3671858055556
"785",2047,"CMCC.CMS",68.97431946,"rcp85",20.5412885888889
"786",2048,"CMCC.CMS",68.80013275,"rcp85",20.4445181944444
"787",2049,"CMCC.CMS",72.64683533,"rcp85",22.5815751833333
"788",2050,"CMCC.CMS",69.243927,"rcp85",20.6910705555556
"789",2051,"CMCC.CMS",69.17630005,"rcp85",20.6535000277778
"790",2052,"CMCC.CMS",69.46963501,"rcp85",20.8164638944444
"791",2053,"CMCC.CMS",68.51481628,"rcp85",20.2860090444444
"792",2054,"CMCC.CMS",69.27177429,"rcp85",20.7065412722222
"793",2055,"CMCC.CMS",69.8479538,"rcp85",21.026641
"794",2056,"CMCC.CMS",68.58650208,"rcp85",20.3258344888889
"795",2057,"CMCC.CMS",70.73065186,"rcp85",21.5170288111111
"796",2058,"CMCC.CMS",69.24134827,"rcp85",20.6896379277778
"797",2059,"CMCC.CMS",70.07097626,"rcp85",21.1505423666667
"798",2060,"CMCC.CMS",68.73229218,"rcp85",20.4068289888889
"799",2061,"CMCC.CMS",69.99285889,"rcp85",21.1071438277778
"800",2062,"CMCC.CMS",73.06013489,"rcp85",22.81118605
"801",2063,"CMCC.CMS",70.22451019,"rcp85",21.2358389944444
"802",2064,"CMCC.CMS",71.13928223,"rcp85",21.7440456833333
"803",2035,"CNRM.CM5",69.50721741,"rcp85",20.8373430055556
"804",2036,"CNRM.CM5",67.92985535,"rcp85",19.96103075
"805",2037,"CNRM.CM5",68.31481171,"rcp85",20.1748953944444
"806",2038,"CNRM.CM5",67.19206238,"rcp85",19.5511457666667
"807",2039,"CNRM.CM5",68.09414673,"rcp85",20.0523037388889
"808",2040,"CNRM.CM5",66.49964905,"rcp85",19.1664716944444
"809",2041,"CNRM.CM5",67.74494934,"rcp85",19.8583051888889
"810",2042,"CNRM.CM5",68.23905945,"rcp85",20.1328108055556
"811",2043,"CNRM.CM5",66.15808105,"rcp85",18.9767116944445
"812",2044,"CNRM.CM5",66.79853821,"rcp85",19.3325212277778
"813",2045,"CNRM.CM5",68.88818359,"rcp85",20.4934353277778
"814",2046,"CNRM.CM5",68.4380188,"rcp85",20.2433437777778
"815",2047,"CNRM.CM5",69.09248352,"rcp85",20.6069352888889
"816",2048,"CNRM.CM5",65.82970428,"rcp85",18.7942801555556
"817",2049,"CNRM.CM5",68.50306702,"rcp85",20.2794816777778
"818",2050,"CNRM.CM5",66.44949341,"rcp85",19.13860745
"819",2051,"CNRM.CM5",68.75662231,"rcp85",20.4203457277778
"820",2052,"CNRM.CM5",69.72880554,"rcp85",20.9604475222222
